script	active_severity_or_advisory_keywords	filter_design	configurable_settings	severity_conditions	row_filter_criteria	evidence_basis	rule_evaluation_confidence	root_cause_confidence	confidence_reason	interpretation_limit	threshold_review_status
31_logging_error_signatures/04_lock_wait_deadlock_signatures.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	AND a.pid <> pg_backend_pid()	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
31_logging_error_signatures/05_pgaudit_readiness_and_configuration.sql	REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
32_upgrade_patch_readiness/01_version_upgrade_path_overview.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
32_upgrade_patch_readiness/02_extension_version_drift_dependencies.sql	HIGH,LOW,REVIEW	HARDCODED_THRESHOLD	none	coalesce(obj.extension_owned_objects, 0) > 1000 || coalesce(obj.extension_owned_objects, 0) > 0	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
32_upgrade_patch_readiness/03_preupgrade_invalid_objects_gate.sql	CRITICAL,HIGH,MEDIUM	STATE_OR_BOOLEAN_RULE	none	con.contype IN ('f', 'c')	AND n.nspname <> 'information_schema'	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
32_upgrade_patch_readiness/04_collation_version_mismatch_risk.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	AND recorded_version IS NOT NULL || AND actual_version IS NOT NULL THEN 1	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
32_upgrade_patch_readiness/05_postupgrade_query_regression_watchlist_pgss.sql	none	NO_SEVERITY_LABEL	none	stddev_exec_time > greatest(mean_exec_time * 2, 100) || mean_exec_time > 500	WHERE calls >= 20	CUMULATIVE_PG_STAT_STATEMENTS	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
32_upgrade_patch_readiness/06_config_file_unknown_or_deprecated_gucs.sql	OK	ADVISORY_LABEL_ONLY	none	none mechanically extracted	WHERE error IS NOT NULL	CATALOG_OR_CONFIGURATION_FACT	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
33_bgwriter_memory_pressure/01_bgwriter_checkpointer_pressure.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
33_bgwriter_memory_pressure/02_wal_writer_archiver_pressure.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
33_bgwriter_memory_pressure/03_autovacuum_worker_pressure.sql	none	NO_SEVERITY_LABEL	none	t.dead_tuple_pct >= 20	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
33_bgwriter_memory_pressure/04_parallel_worker_pressure.sql	none	NO_SEVERITY_LABEL	none	w.active_parallel_workers >= c.max_parallel_workers * 0.8	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
33_bgwriter_memory_pressure/05_temp_spill_work_mem_pressure.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE temp_blks_written > 0	CUMULATIVE_PG_STAT_STATEMENTS	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
34_consistency_integrity_checks/01_invalid_indexes_and_constraints.sql	HIGH,MEDIUM	STATE_OR_BOOLEAN_RULE	none	con.contype = 'f'	AND n.nspname <> 'information_schema'	CATALOG_OR_CONFIGURATION_FACT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
34_consistency_integrity_checks/02_checksum_status_and_failures.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
34_consistency_integrity_checks/03_toast_catalog_consistency_signals.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE c.relkind IN ('r', 'm') || AND c.reltoastrelid <> 0 || AND n.nspname <> 'information_schema'	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
34_consistency_integrity_checks/04_amcheck_readiness_and_candidate_commands.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	AND n.nspname <> 'information_schema'	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
34_consistency_integrity_checks/05_xid_visibility_integrity_risk.sql	none	NO_SEVERITY_LABEL	none	xid_age >= 1500000000 OR multixact_age >= 1500000000 || xid_age >= 1000000000 OR multixact_age >= 1000000000	WHERE c.relkind IN ('r', 'm', 'p') || AND n.nspname <> 'information_schema'	PLANNER_OR_MAINTENANCE_ESTIMATE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Statistics are sampled/estimated and may be stale; confirm ANALYZE recency and targeted evidence before action.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
35_pooler_proxy_diagnostics/01_connection_saturation_queue_risk.sql	none	NO_SEVERITY_LABEL	none	a.client_backends >= (c.max_connections * 0.85)	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
35_pooler_proxy_diagnostics/02_connection_distribution_by_app_user.sql	none	NO_SEVERITY_LABEL	none	count(*) FILTER (WHERE state = 'idle') >= 50	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
35_pooler_proxy_diagnostics/03_prepared_statement_pooling_risk.sql	none	NO_SEVERITY_LABEL	none	s.prepared_statement_count > 500	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
35_pooler_proxy_diagnostics/04_tx_pooling_incompatible_patterns_pgss.sql	REVIEW	STATE_OR_BOOLEAN_RULE	none	incompatibility_pattern IN ('LISTEN_UNLISTEN', 'SESSION_STATE_MUTATION', 'ADVISORY_LOCK_USAGE') || incompatibility_pattern IN ('TEMP_TABLE_USAGE', 'CURSOR_USAGE')	none mechanically extracted	CUMULATIVE_PG_STAT_STATEMENTS	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
35_pooler_proxy_diagnostics/05_pooler_proxy_inventory_signals.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
36_cloud_provider_signals/01_managed_service_fingerprint.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
36_cloud_provider_signals/02_parameter_pending_restart_drift.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	OR source <> 'default'	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
36_cloud_provider_signals/03_replica_lag_failover_signals.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
36_cloud_provider_signals/04_storage_iops_temp_wal_pressure.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
36_cloud_provider_signals/05_cloud_incident_window_checklist.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/01_create_lifecycle_repository.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	PLANNER_OR_MAINTENANCE_ESTIMATE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Statistics are sampled/estimated and may be stale; confirm ANALYZE recency and targeted evidence before action.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/02_create_ddl_event_triggers.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/03_create_snapshot_procedures.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE c.relkind IN ('r', 'p', 'm', 'i', 'S') || AND n.nspname <> 'information_schema'; || WHERE event_ts < v_cutoff; || WHERE captured_at < v_cutoff;	PLANNER_OR_MAINTENANCE_ESTIMATE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Statistics are sampled/estimated and may be stale; confirm ANALYZE recency and targeted evidence before action.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/04_capture_snapshot_now.sql	REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/05_create_index_lifecycle_views.sql	REVIEW	HARDCODED_THRESHOLD	none	coalesce(l.is_valid, true) = false OR coalesce(l.is_ready, true) = false OR coalesce(l.is_live, true) = false || lifecycle_status IN ('NEVER_USED_30D', 'STALE_30D')	WHERE coalesce(delta_idx_scan, 0) > 0 || AND (c.created_at IS NULL OR d.dropped_at > c.created_at) || AND l.object_key IS NULL THEN 'DROPPED' || AND (c.created_at IS NULL OR d.dropped_at > c.created_at) THEN 'DROPPED_EVENT_PRESENT' || AND l.object_key IS NULL THEN 'Dropped index captured in DDL log.' || AND (c.created_at IS NULL OR d.dropped_at > c.created_at) THEN 'Drop event exists for index name currently present; review event history.'	REPOSITORY_HISTORY	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/06_create_table_modification_views.sql	REVIEW	HARDCODED_THRESHOLD	none	total_dml >= 10000000 || total_dml >= 1000000 || max_dead_tuple_pct >= 20	none mechanically extracted	PLANNER_OR_MAINTENANCE_ESTIMATE	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Statistics are sampled/estimated and may be stale; confirm ANALYZE recency and targeted evidence before action.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/07_create_growth_views.sql	HIGH,REVIEW	HARDCODED_THRESHOLD	none	growth_pct >= 25 || growth_pct >= 10 || growth_pct >= 50 || growth_pct >= 20	WHERE growth_bytes IS NOT NULL	REPOSITORY_HISTORY	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/08_create_action_advisory_views.sql	HIGH,LOW,MEDIUM,REVIEW	HARDCODED_THRESHOLD	none	i.current_index_size_bytes >= 1024::bigint * 1024 * 1024 || coalesce(g.growth_bytes, 0) >= 5::bigint * 1024 * 1024 * 1024 || coalesce(g.growth_bytes, 0) >= 1::bigint * 1024 * 1024 * 1024 || t.total_dml >= 10000000 || t.total_dml >= 1000000	WHERE i.dropped_at IS NULL || AND i.lifecycle_status IN ('NEVER_USED_30D', 'STALE_30D') || AND i.current_index_size_bytes >= 64::bigint * 1024 * 1024 || AND i.drop_eligibility_status IN ('BLOCK_PRIMARY', 'BLOCK_CONSTRAINT', 'BLOCK_UNIQUE', 'HOLD_45D') || WHERE coalesce(g.growth_bytes, 0) > 0 || AND (coalesce(g.growth_bytes, 0) >= 1::bigint * 1024 * 1024 * 1024 OR coalesce(g.growth_pct, 0) >= 20) || WHERE t.total_dml >= 1000000	REPOSITORY_HISTORY	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/09_scheduler_runbook.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/10_monthly_capacity_report.sql	HIGH,LOW,MEDIUM,REVIEW	HARDCODED_THRESHOLD	none	coalesce(growth_pct, 0) >= 25 || coalesce(growth_pct, 0) >= 10 || coalesce(growth_pct, 0) >= 50 OR coalesce(growth_bytes, 0) >= 5::bigint * 1024 * 1024 * 1024 || coalesce(growth_pct, 0) >= 20 OR coalesce(growth_bytes, 0) >= 1::bigint * 1024 * 1024 * 1024	WHERE growth_bytes IS NOT NULL	REPOSITORY_HISTORY	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/11_index_usage_lab_create_use_drop_demo.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE customer_id BETWEEN 120 AND 900; || WHERE customer_id IN (333, 777, 999);	LAB_WORKFLOW	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Use only in an isolated disposable database.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
37_object_lifecycle_capacity/12_table_modification_tracking_demo.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE order_id IN (	LAB_WORKFLOW	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Use only in an isolated disposable database.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/01_instance_health_360_dashboard.sql	CRITICAL,HIGH,LOW,OK,REVIEW,WARN	HARDCODED_THRESHOLD	none	sessions.total_connections >= settings.max_connections * 0.90 || sessions.total_connections >= settings.max_connections * 0.75 || idle_in_txn_connections > 0 || waiting_sessions > 0 || waiting_locks > 0 || transactions_over_15m > 0 || (100 * blks_hit / NULLIF(blks_hit + blks_read, 0)) < 95 || deadlocks > 0	WHERE xact_start IS NOT NULL || AND now() - xact_start > interval '15 minutes' || WHERE datname NOT IN ('template0', 'template1')	LIVE_INSTANCE_SNAPSHOT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/02_cloudwatch_metric_equivalents.sql	HIGH,REVIEW,WARNING	ADVISORY_LABEL_ONLY	none	none mechanically extracted	WHERE restart_lsn IS NOT NULL	LIVE_INSTANCE_SNAPSHOT	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/03_stat_view_coverage_check.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_PG_STAT_STATEMENTS	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/04_wait_event_hotspots.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/05_database_activity_metrics.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE datname IS NOT NULL	CUMULATIVE_INSTANCE_COUNTER	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/06_table_index_activity_heatmap.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	PLANNER_OR_MAINTENANCE_ESTIMATE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Statistics are sampled/estimated and may be stale; confirm ANALYZE recency and targeted evidence before action.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/07_wal_checkpoint_archiver_dashboard.sql	CRITICAL,HIGH,OK,REVIEW,WARN	HARDCODED_THRESHOLD	none	wal_buffers_full > 0 || failed_count > 0 || (100.0 * num_requested / NULLIF(num_timed + num_requested, 0)) > 20 || (100.0 * checkpoints_req / NULLIF(checkpoints_timed + checkpoints_req, 0)) > 20	none mechanically extracted	CUMULATIVE_INSTANCE_COUNTER	MEDIUM	LOW	The rule is explicit, but its input is cumulative, sampled, estimated, or capture-cadence dependent.	Counter totals are not current rates; calculate deltas across a known interval and account for resets.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/08_autovacuum_vacuum_analyze_progress.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	LIVE_INSTANCE_SNAPSHOT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/09_replication_and_slot_dashboard.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	none mechanically extracted	CATALOG_OR_CONFIGURATION_FACT	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Current database/instance state only; provider, OS, application, and historical context may still be required.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/10_query_capture_quality_pgss.sql	HIGH,LOW,REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	OR to_regclass('pg_catalog.pg_stat_statements') IS NOT NULL || OR to_regclass('pg_stat_statements') IS NOT NULL THEN	CUMULATIVE_PG_STAT_STATEMENTS	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/11_growth_and_capacity_snapshot_now.sql	none	NO_SEVERITY_LABEL	none	none mechanically extracted	WHERE c.relkind IN ('r','p','m') || AND n.nspname NOT IN ('pg_catalog','information_schema') || WHERE datname IS NOT NULL	PLANNER_OR_MAINTENANCE_ESTIMATE	NOT_APPLICABLE	NOT_APPLICABLE	No severity label is emitted by active SQL.	Statistics are sampled/estimated and may be stale; confirm ANALYZE recency and targeted evidence before action.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
38_observability_360/12_sme_triage_command_router.sql	HIGH,REVIEW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	CUMULATIVE_PG_STAT_STATEMENTS	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/01_create_observer_repository.sql	LOW	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/02_capture_observer_snapshot.sql	CRITICAL,OK,REVIEW,WARN	HARDCODED_THRESHOLD	none	max_slot_retained_wal_bytes >= 10737418240 || max_replica_lag_seconds >= 300 || max_database_xid_age >= 1500000000 || max_table_xid_age >= 1500000000 || autovacuum_backlog_tables >= 10 || critical_count > 0 || warn_count > 0 || review_count > 0	WHERE datname NOT IN ('template0', 'template1') || WHERE s.restart_lsn IS NOT NULL || AND wp.current_lsn IS NOT NULL || WHERE c.relkind IN ('r','p','m','t') || AND n.nspname NOT IN ('pg_catalog','information_schema') || WHERE (n_dead_tup > 10000 AND n_dead_tup > n_live_tup * 0.10) || OR n_mod_since_analyze > 100000	LIVE_INSTANCE_SNAPSHOT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/03_health_score_dashboard.sql	CRITICAL,REVIEW,WARN	ADVISORY_LABEL_ONLY	none	none mechanically extracted	none mechanically extracted	REPOSITORY_HISTORY	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Accuracy depends on repository setup, capture cadence, retention, and uninterrupted collection.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/04_active_incident_detector.sql	CRITICAL,HIGH,LOW,MEDIUM,REVIEW,WARN	HARDCODED_THRESHOLD	none	connections_used_pct >= 90 || max_slot_retained_wal_bytes >= 10737418240 || max_replica_lag_seconds >= 300 || max_database_xid_age >= 1500000000 || autovacuum_backlog_tables >= 10	WHERE datname NOT IN ('template0', 'template1') || WHERE s.restart_lsn IS NOT NULL || AND wp.current_lsn IS NOT NULL || WHERE c.relkind IN ('r','p','m','t') || AND n.nspname NOT IN ('pg_catalog','information_schema')) AS max_table_xid_age || WHERE (n_dead_tup > 10000 AND n_dead_tup > n_live_tup * 0.10) || OR n_mod_since_analyze > 100000	LIVE_INSTANCE_SNAPSHOT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MANUALLY_VERIFIED_AND_RUNTIME_TESTED
39_observer_agent_monitoring/05_wait_lock_io_wal_classifier.sql	LOW,REVIEW	HARDCODED_THRESHOLD	none	w.io_wait_sessions > 0 OR d.blk_read_time + d.blk_write_time > 0 || d.temp_bytes > 0 || wal_buffers_full > 0	WHERE datname NOT IN ('template0', 'template1')	LIVE_INSTANCE_SNAPSHOT	HIGH	LOW	The rule is explicit and evaluates current catalog/configuration or live-state evidence.	Point-in-time evidence can miss intermittent events; repeat or sample and correlate with logs.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
39_observer_agent_monitoring/06_top_root_cause_action_queue.sql	HIGH,REVIEW	HARDCODED_THRESHOLD	none	none mechanically extracted	WHERE xact_start IS NOT NULL || AND now() - xact_start > interval '15 minutes' || AND query_start IS NOT NULL || AND now() - query_start > interval '5 minutes' || WHERE restart_lsn IS NOT NULL	CUMULATIVE_PG_STAT_STATEMENTS	LOW	LOW	Severity wording exists but no CASE threshold was mechanically traceable; manual interpretation is required.	Values cover the period since each entry/statistics reset; use interval snapshots for incident-window rates and percentages.	MECHANICALLY_EXTRACTED_REVIEW_REQUIRED
